year,cipcode,major_number,total,instnm,cip_code,humanities_discipline,classification,total_students,total_degrees
2022,50.0301,1,0,Cornell University,"Dance, General",NA,Fine & Performing Arts,3781,4219
2022,50.0501,1,0,Cornell University,"Drama and Dramatics/Theatre Arts, General",NA,Fine & Performing Arts,3781,4219
2022,50.0601,1,0,Cornell University,Film/Cinema/Media Studies,Study of the Arts,Humanities,3781,4219
2022,50.0702,1,28,Cornell University,"Fine/Studio Arts, General",NA,Fine & Performing Arts,3781,4219
2022,50.0703,1,8,Cornell University,"Art History, Criticism and Conservation",Study of the Arts,Humanities,3781,4219
2022,50.0703,2,1,Cornell University,"Art History, Criticism and Conservation",Study of the Arts,Humanities,3781,4219
2022,50.0712,1,0,Cornell University,"Fiber, Textile and Weaving Arts",NA,Fine & Performing Arts,3781,4219
2022,50.0799,1,0,Cornell University,"Fine Arts and Art Studies, Other",NA,Fine & Performing Arts,3781,4219
2022,50.0901,1,4,Cornell University,"Music, General",NA,Fine & Performing Arts,3781,4219
2022,50.0901,2,4,Cornell University,"Music, General",NA,Fine & Performing Arts,3781,4219
2022,50.9999,1,15,Cornell University,"Visual and Performing Arts, Other",NA,Fine & Performing Arts,3781,4219
2022,50.9999,2,3,Cornell University,"Visual and Performing Arts, Other",NA,Fine & Performing Arts,3781,4219
2022,51.2210,1,26,Cornell University,International Public Health/International Health,NA,Health & Medical,3781,4219
2022,52.0904,1,226,Cornell University,Hotel/Motel Administration/Management,NA,Business & Management,3781,4219
2022,52.1002,1,282,Cornell University,Labor and Industrial Relations,NA,Business & Management,3781,4219
2022,54.0101,1,32,Cornell University,"History, General",History,Humanities,3781,4219
2022,54.0101,2,18,Cornell University,"History, General",History,Humanities,3781,4219
2022,03.0103,1,31,Duke University,Environmental Studies,NA,Other/Unknown,1850,2312
2022,03.0103,2,5,Duke University,Environmental Studies,NA,Other/Unknown,1850,2312
2022,05.0101,1,2,Duke University,African Studies,Area Studies,Humanities,1850,2312
2022,05.0101,2,4,Duke University,African Studies,Area Studies,Humanities,1850,2312
2022,05.0199,1,30,Duke University,"Area Studies, Other",Area Studies,Humanities,1850,2312
2022,05.0207,1,6,Duke University,Women's Studies,"Cultural, Ethnic, and Gender Studies",Humanities,1850,2312
2022,05.0207,2,1,Duke University,Women's Studies,"Cultural, Ethnic, and Gender Studies",Humanities,1850,2312
2022,09.0499,1,0,Duke University,"Journalism, Other",NA,Other/Unknown,1850,2312
2022,09.0904,1,0,Duke University,Political Communication,NA,Other/Unknown,1850,2312
2022,11.0199,1,0,Duke University,"Computer and Information Sciences,  Other",NA,Engineering,1850,2312
2022,11.0701,1,210,Duke University,Computer Science,NA,Engineering,1850,2312
2022,11.0701,2,160,Duke University,Computer Science,NA,Engineering,1850,2312
2022,13.0701,1,26,Duke University,International and Comparative Education,NA,Education,1850,2312
2022,13.0701,2,6,Duke University,International and Comparative Education,NA,Education,1850,2312
2022,14.0501,1,65,Duke University,Bioengineering and Biomedical Engineering,NA,Engineering,1850,2312
2022,14.0501,2,2,Duke University,Bioengineering and Biomedical Engineering,NA,Engineering,1850,2312
2022,14.0801,1,12,Duke University,"Civil Engineering, General",NA,Engineering,1850,2312
2022,14.0901,1,127,Duke University,"Computer Engineering, General",NA,Engineering,1850,2312
2022,14.0901,2,7,Duke University,"Computer Engineering, General",NA,Engineering,1850,2312
2022,14.1001,1,0,Duke University,Electrical and Electronics Engineering,NA,Engineering,1850,2312
2022,14.1401,1,2,Duke University,Environmental/Environmental Health Engineering,NA,Engineering,1850,2312
2022,14.1901,1,79,Duke University,Mechanical Engineering,NA,Engineering,1850,2312
2022,15.0507,1,0,Duke University,Environmental/Environmental Engineering Technology/Technician,NA,Other/Unknown,1850,2312
2022,16.0101,1,3,Duke University,"Foreign Languages and Literatures, General",Languages and Literatures Other than English,Humanities,1850,2312
2022,16.0101,2,10,Duke University,"Foreign Languages and Literatures, General",Languages and Literatures Other than English,Humanities,1850,2312
2022,16.0102,1,4,Duke University,Linguistics,Linguistics,Humanities,1850,2312
2022,16.0102,2,2,Duke University,Linguistics,Linguistics,Humanities,1850,2312
2022,16.0402,1,0,Duke University,Russian Language and Literature,Languages and Literatures Other than English,Humanities,1850,2312
2022,16.0402,2,1,Duke University,Russian Language and Literature,Languages and Literatures Other than English,Humanities,1850,2312
2022,16.0501,1,0,Duke University,German Language and Literature,Languages and Literatures Other than English,Humanities,1850,2312
2022,16.0501,2,3,Duke University,German Language and Literature,Languages and Literatures Other than English,Humanities,1850,2312
2022,16.0900,1,1,Duke University,"Romance Languages, Literatures, and Linguistics, General",Languages and Literatures Other than English,Humanities,1850,2312
2022,16.0901,1,0,Duke University,French Language and Literature,Languages and Literatures Other than English,Humanities,1850,2312
2022,16.0902,1,0,Duke University,Italian Language and Literature,Languages and Literatures Other than English,Humanities,1850,2312
2022,16.0904,1,0,Duke University,Portuguese Language and Literature,Languages and Literatures Other than English,Humanities,1850,2312
2022,16.0905,1,4,Duke University,Spanish Language and Literature,Languages and Literatures Other than English,Humanities,1850,2312
2022,16.0905,2,3,Duke University,Spanish Language and Literature,Languages and Literatures Other than English,Humanities,1850,2312
2022,16.0999,1,0,Duke University,"Romance Languages, Literatures, and Linguistics, Other",Languages and Literatures Other than English,Humanities,1850,2312
2022,16.1200,1,0,Duke University,"Classics and Classical Languages, Literatures, and Linguistics, General",Classical Studies,Humanities,1850,2312
2022,16.1200,2,1,Duke University,"Classics and Classical Languages, Literatures, and Linguistics, General",Classical Studies,Humanities,1850,2312
2022,23.0101,1,22,Duke University,"English Language and Literature, General",English Language and Literature,Humanities,1850,2312
2022,23.0101,2,7,Duke University,"English Language and Literature, General",English Language and Literature,Humanities,1850,2312
2022,23.1401,1,5,Duke University,General Literature,English Language and Literature,Humanities,1850,2312
2022,23.1401,2,3,Duke University,General Literature,English Language and Literature,Humanities,1850,2312
2022,26.0101,1,147,Duke University,"Biology/Biological Sciences, General",NA,Natural Sciences,1850,2312
2022,26.0101,2,13,Duke University,"Biology/Biological Sciences, General",NA,Natural Sciences,1850,2312
2022,26.0203,1,1,Duke University,Biophysics,NA,Natural Sciences,1850,2312
2022,26.0203,2,1,Duke University,Biophysics,NA,Natural Sciences,1850,2312
2022,26.0403,1,20,Duke University,Anatomy,NA,Natural Sciences,1850,2312
2022,26.0403,2,3,Duke University,Anatomy,NA,Natural Sciences,1850,2312
2022,26.1102,1,0,Duke University,Biostatistics,NA,Natural Sciences,1850,2312
2022,26.1501,1,93,Duke University,Neuroscience,NA,Natural Sciences,1850,2312
2022,26.1501,2,3,Duke University,Neuroscience,NA,Natural Sciences,1850,2312
2022,27.0101,1,33,Duke University,"Mathematics, General",NA,Natural Sciences,1850,2312
2022,27.0101,2,20,Duke University,"Mathematics, General",NA,Natural Sciences,1850,2312
2022,27.0501,1,32,Duke University,"Statistics, General",NA,Natural Sciences,1850,2312
2022,27.0501,2,16,Duke University,"Statistics, General",NA,Natural Sciences,1850,2312
2022,30.0000,1,20,Duke University,"Multi-/Interdisciplinary Studies, General",NA,Other/Unknown,1850,2312
2022,30.0101,1,0,Duke University,Biological and Physical Sciences,NA,Natural Sciences,1850,2312
2022,30.0801,1,6,Duke University,Mathematics and Computer Science,NA,Engineering,1850,2312
2022,30.1301,1,1,Duke University,Medieval and Renaissance Studies,Selected Interdisciplinary Studies,Humanities,1850,2312
2022,30.1301,2,2,Duke University,Medieval and Renaissance Studies,Selected Interdisciplinary Studies,Humanities,1850,2312
2022,30.1701,1,4,Duke University,Behavioral Sciences,NA,Social & Behavioral Sciences,1850,2312
2022,30.1801,1,2,Duke University,Natural Sciences,NA,Natural Sciences,1850,2312
2022,30.2501,1,7,Duke University,"Cognitive Science, General",NA,Natural Sciences,1850,2312
2022,38.0101,1,11,Duke University,Philosophy,Philosophy,Humanities,1850,2312
2022,38.0101,2,13,Duke University,Philosophy,Philosophy,Humanities,1850,2312
2022,38.0201,1,0,Duke University,Religion/Religious Studies,Religion,Humanities,1850,2312
2022,40.0501,1,33,Duke University,"Chemistry, General",NA,Natural Sciences,1850,2312
2022,40.0501,2,2,Duke University,"Chemistry, General",NA,Natural Sciences,1850,2312
2022,40.0601,1,0,Duke University,"Geology/Earth Science, General",NA,Natural Sciences,1850,2312
2022,40.0699,1,1,Duke University,"Geological and Earth Sciences/Geosciences, Other",NA,Natural Sciences,1850,2312
2022,40.0699,2,3,Duke University,"Geological and Earth Sciences/Geosciences, Other",NA,Natural Sciences,1850,2312
2022,40.0801,1,13,Duke University,"Physics, General",NA,Natural Sciences,1850,2312
2022,40.0801,2,9,Duke University,"Physics, General",NA,Natural Sciences,1850,2312
2022,42.0101,1,0,Duke University,"Psychology, General",NA,Social & Behavioral Sciences,1850,2312
2022,42.2799,1,129,Duke University,"Research and Experimental Psychology, Other",NA,Social & Behavioral Sciences,1850,2312
2022,42.2799,2,22,Duke University,"Research and Experimental Psychology, Other",NA,Social & Behavioral Sciences,1850,2312
2022,44.0501,1,168,Duke University,"Public Policy Analysis, General",NA,Social & Behavioral Sciences,1850,2312
2022,44.0501,2,13,Duke University,"Public Policy Analysis, General",NA,Social & Behavioral Sciences,1850,2312
2022,45.0201,1,9,Duke University,"Anthropology, General",NA,Social & Behavioral Sciences,1850,2312
2022,45.0201,2,12,Duke University,"Anthropology, General",NA,Social & Behavioral Sciences,1850,2312
2022,45.0601,1,0,Duke University,"Economics, General",NA,Social & Behavioral Sciences,1850,2312
2022,45.0603,1,189,Duke University,Econometrics and Quantitative Economics,NA,Social & Behavioral Sciences,1850,2312
2022,45.0603,2,20,Duke University,Econometrics and Quantitative Economics,NA,Social & Behavioral Sciences,1850,2312
2022,45.1001,1,64,Duke University,"Political Science and Government, General",NA,Social & Behavioral Sciences,1850,2312
2022,45.1001,2,27,Duke University,"Political Science and Government, General",NA,Social & Behavioral Sciences,1850,2312
2022,45.1101,1,34,Duke University,"Sociology, General",NA,Social & Behavioral Sciences,1850,2312
2022,45.1101,2,1,Duke University,"Sociology, General",NA,Social & Behavioral Sciences,1850,2312
2022,50.0101,1,2,Duke University,"Visual and Performing Arts, General",NA,Fine & Performing Arts,1850,2312
2022,50.0101,2,2,Duke University,"Visual and Performing Arts, General",NA,Fine & Performing Arts,1850,2312
2022,50.0301,1,1,Duke University,"Dance, General",NA,Fine & Performing Arts,1850,2312
2022,50.0501,1,3,Duke University,"Drama and Dramatics/Theatre Arts, General",NA,Fine & Performing Arts,1850,2312
2022,50.0703,1,6,Duke University,"Art History, Criticism and Conservation",Study of the Arts,Humanities,1850,2312
2022,50.0703,2,3,Duke University,"Art History, Criticism and Conservation",Study of the Arts,Humanities,1850,2312
2022,50.0901,1,2,Duke University,"Music, General",NA,Fine & Performing Arts,1850,2312
2022,50.0901,2,2,Duke University,"Music, General",NA,Fine & Performing Arts,1850,2312
2022,50.9999,1,11,Duke University,"Visual and Performing Arts, Other",NA,Fine & Performing Arts,1850,2312
2022,50.9999,2,2,Duke University,"Visual and Performing Arts, Other",NA,Fine & Performing Arts,1850,2312
2022,51.2210,1,0,Duke University,International Public Health/International Health,NA,Health & Medical,1850,2312
2022,51.2210,2,41,Duke University,International Public Health/International Health,NA,Health & Medical,1850,2312
2022,51.3801,1,155,Duke University,Registered Nursing/Registered Nurse,NA,Health & Medical,1850,2312
2022,51.3805,1,0,Duke University,Family Practice Nurse/Nursing,NA,Health & Medical,1850,2312
2022,54.0101,1,23,Duke University,"History, General",History,Humanities,1850,2312
2022,54.0101,2,16,Duke University,"History, General",History,Humanities,1850,2312
2022,54.0199,1,1,Duke University,"History, Other",History,Humanities,1850,2312
2022,54.0199,2,1,Duke University,"History, Other",History,Humanities,1850,2312
2022,03.0103,1,13,University of Pennsylvania,Environmental Studies,NA,Other/Unknown,2869,3554
2022,03.0103,2,5,University of Pennsylvania,Environmental Studies,NA,Other/Unknown,2869,3554
2022,04.0201,1,10,University of Pennsylvania,Architecture,NA,Other/Unknown,2869,3554
2022,04.0201,2,1,University of Pennsylvania,Architecture,NA,Other/Unknown,2869,3554
2022,05.0101,1,0,University of Pennsylvania,African Studies,Area Studies,Humanities,2869,3554
2022,05.0102,1,0,University of Pennsylvania,American/United States Studies/Civilization,Area Studies,Humanities,2869,3554
2022,05.0104,1,0,University of Pennsylvania,East Asian Studies,Area Studies,Humanities,2869,3554
2022,05.0107,1,2,University of Pennsylvania,Latin American Studies,Area Studies,Humanities,2869,3554
2022,05.0107,2,1,University of Pennsylvania,Latin American Studies,Area Studies,Humanities,2869,3554
2022,05.0108,1,1,University of Pennsylvania,Near and Middle Eastern Studies,Area Studies,Humanities,2869,3554
2022,05.0108,2,2,University of Pennsylvania,Near and Middle Eastern Studies,Area Studies,Humanities,2869,3554
2022,05.0112,1,0,University of Pennsylvania,South Asian Studies,Area Studies,Humanities,2869,3554
2022,05.0201,1,5,University of Pennsylvania,African-American/Black Studies,"Cultural, Ethnic, and Gender Studies",Humanities,2869,3554
2022,05.0207,1,3,University of Pennsylvania,Women's Studies,"Cultural, Ethnic, and Gender Studies",Humanities,2869,3554
2022,05.0207,2,3,University of Pennsylvania,Women's Studies,"Cultural, Ethnic, and Gender Studies",Humanities,2869,3554
2022,09.0100,1,0,University of Pennsylvania,"Communication, General",Communication,Humanities,2869,3554
2022,09.0199,1,59,University of Pennsylvania,"Communication and Media Studies, Other",Communication,Humanities,2869,3554
2022,09.0199,2,4,University of Pennsylvania,"Communication and Media Studies, Other",Communication,Humanities,2869,3554
2022,11.0101,1,130,University of Pennsylvania,"Computer and Information Sciences, General",NA,Engineering,2869,3554
2022,11.0101,2,42,University of Pennsylvania,"Computer and Information Sciences, General",NA,Engineering,2869,3554
2022,11.0701,1,109,University of Pennsylvania,Computer Science,NA,Engineering,2869,3554
2022,14.0501,1,53,University of Pennsylvania,Bioengineering and Biomedical Engineering,NA,Engineering,2869,3554
2022,14.0702,1,28,University of Pennsylvania,Chemical and Biomolecular Engineering,NA,Engineering,2869,3554
2022,14.0901,1,20,University of Pennsylvania,"Computer Engineering, General",NA,Engineering,2869,3554
2022,14.1001,1,21,University of Pennsylvania,Electrical and Electronics Engineering,NA,Engineering,2869,3554
2022,14.1001,2,1,University of Pennsylvania,Electrical and Electronics Engineering,NA,Engineering,2869,3554
2022,14.1801,1,25,University of Pennsylvania,Materials Engineering,NA,Engineering,2869,3554
2022,14.1901,1,43,University of Pennsylvania,Mechanical Engineering,NA,Engineering,2869,3554
2022,14.2701,1,36,University of Pennsylvania,Systems Engineering,NA,Engineering,2869,3554
2022,14.9999,1,15,University of Pennsylvania,"Engineering, Other",NA,Engineering,2869,3554
2022,16.0102,1,10,University of Pennsylvania,Linguistics,Linguistics,Humanities,2869,3554
2022,16.0102,2,2,University of Pennsylvania,Linguistics,Linguistics,Humanities,2869,3554
2022,16.0104,1,3,University of Pennsylvania,Comparative Literature,Comparative Literature,Humanities,2869,3554
2022,16.0104,2,2,University of Pennsylvania,Comparative Literature,Comparative Literature,Humanities,2869,3554
2022,16.0300,1,6,University of Pennsylvania,"East Asian Languages, Literatures, and Linguistics, General",Languages and Literatures Other than English,Humanities,2869,3554
2022,16.0300,2,6,University of Pennsylvania,"East Asian Languages, Literatures, and Linguistics, General",Languages and Literatures Other than English,Humanities,2869,3554
2022,16.0402,1,4,University of Pennsylvania,Russian Language and Literature,Languages and Literatures Other than English,Humanities,2869,3554
2022,16.0501,1,1,University of Pennsylvania,German Language and Literature,Languages and Literatures Other than English,Humanities,2869,3554
2022,16.0501,2,2,University of Pennsylvania,German Language and Literature,Languages and Literatures Other than English,Humanities,2869,3554
2022,16.0901,1,3,University of Pennsylvania,French Language and Literature,Languages and Literatures Other than English,Humanities,2869,3554
2022,16.0901,2,6,University of Pennsylvania,French Language and Literature,Languages and Literatures Other than English,Humanities,2869,3554
2022,16.0902,1,1,University of Pennsylvania,Italian Language and Literature,Languages and Literatures Other than English,Humanities,2869,3554
2022,16.0905,1,3,University of Pennsylvania,Spanish Language and Literature,Languages and Literatures Other than English,Humanities,2869,3554
2022,16.0905,2,6,University of Pennsylvania,Spanish Language and Literature,Languages and Literatures Other than English,Humanities,2869,3554
2022,16.0999,1,1,University of Pennsylvania,"Romance Languages, Literatures, and Linguistics, Other",Languages and Literatures Other than English,Humanities,2869,3554
2022,16.1100,1,0,University of Pennsylvania,"Middle/Near Eastern and Semitic Languages, Literatures, and Linguistics, General",Languages and Literatures Other than English,Humanities,2869,3554
2022,16.1100,2,1,University of Pennsylvania,"Middle/Near Eastern and Semitic Languages, Literatures, and Linguistics, General",Languages and Literatures Other than English,Humanities,2869,3554
2022,16.1200,1,9,University of Pennsylvania,"Classics and Classical Languages, Literatures, and Linguistics, General",Classical Studies,Humanities,2869,3554
2022,16.1200,2,5,University of Pennsylvania,"Classics and Classical Languages, Literatures, and Linguistics, General",Classical Studies,Humanities,2869,3554
2022,23.0101,1,53,University of Pennsylvania,"English Language and Literature, General",English Language and Literature,Humanities,2869,3554
2022,23.0101,2,9,University of Pennsylvania,"English Language and Literature, General",English Language and Literature,Humanities,2869,3554
2022,23.1401,1,6,University of Pennsylvania,General Literature,English Language and Literature,Humanities,2869,3554
2022,24.0101,1,2,University of Pennsylvania,Liberal Arts and Sciences/Liberal Studies,General Humanities/Liberal Studies,Humanities,2869,3554
2022,24.0103,1,3,University of Pennsylvania,Humanities/Humanistic Studies,General Humanities/Liberal Studies,Humanities,2869,3554
2022,24.0199,1,10,University of Pennsylvania,"Liberal Arts and Sciences, General Studies and Humanities, Other",General Humanities/Liberal Studies,Humanities,2869,3554
2022,26.0101,1,135,University of Pennsylvania,"Biology/Biological Sciences, General",NA,Natural Sciences,2869,3554
2022,26.0101,2,17,University of Pennsylvania,"Biology/Biological Sciences, General",NA,Natural Sciences,2869,3554
2022,26.0102,1,6,University of Pennsylvania,"Biomedical Sciences, General",NA,Natural Sciences,2869,3554
2022,26.0202,1,35,University of Pennsylvania,Biochemistry,NA,Natural Sciences,2869,3554
2022,26.0202,2,1,University of Pennsylvania,Biochemistry,NA,Natural Sciences,2869,3554
2022,26.0203,1,4,University of Pennsylvania,Biophysics,NA,Natural Sciences,2869,3554
2022,26.0203,2,11,University of Pennsylvania,Biophysics,NA,Natural Sciences,2869,3554
2022,26.1501,1,128,University of Pennsylvania,Neuroscience,NA,Natural Sciences,2869,3554
2022,26.1501,2,4,University of Pennsylvania,Neuroscience,NA,Natural Sciences,2869,3554
2022,26.9999,1,0,University of Pennsylvania,"Biological and Biomedical Sciences, Other",NA,Natural Sciences,2869,3554
2022,27.0101,1,37,University of Pennsylvania,"Mathematics, General",NA,Natural Sciences,2869,3554
2022,27.0101,2,14,University of Pennsylvania,"Mathematics, General",NA,Natural Sciences,2869,3554
2022,27.0501,1,26,University of Pennsylvania,"Statistics, General",NA,Natural Sciences,2869,3554
2022,27.0501,2,36,University of Pennsylvania,"Statistics, General",NA,Natural Sciences,2869,3554
2022,30.0801,1,4,University of Pennsylvania,Mathematics and Computer Science,NA,Engineering,2869,3554
2022,30.2001,1,35,University of Pennsylvania,International/Globalization Studies,NA,Social & Behavioral Sciences,2869,3554
2022,30.2501,1,66,University of Pennsylvania,"Cognitive Science, General",NA,Natural Sciences,2869,3554
2022,30.2501,2,9,University of Pennsylvania,"Cognitive Science, General",NA,Natural Sciences,2869,3554
2022,38.0101,1,19,University of Pennsylvania,Philosophy,Philosophy,Humanities,2869,3554
2022,38.0101,2,11,University of Pennsylvania,Philosophy,Philosophy,Humanities,2869,3554
2022,38.0102,1,0,University of Pennsylvania,Logic,Philosophy,Humanities,2869,3554
2022,38.0199,1,169,University of Pennsylvania,"Philosophy, Other",Philosophy,Humanities,2869,3554
2022,38.0199,2,3,University of Pennsylvania,"Philosophy, Other",Philosophy,Humanities,2869,3554
2022,38.0201,1,3,University of Pennsylvania,Religion/Religious Studies,Religion,Humanities,2869,3554
2022,38.0201,2,1,University of Pennsylvania,Religion/Religious Studies,Religion,Humanities,2869,3554
2022,38.0206,1,0,University of Pennsylvania,Jewish/Judaic Studies,Religion,Humanities,2869,3554
2022,40.0501,1,19,University of Pennsylvania,"Chemistry, General",NA,Natural Sciences,2869,3554
2022,40.0501,2,1,University of Pennsylvania,"Chemistry, General",NA,Natural Sciences,2869,3554
2022,40.0601,1,9,University of Pennsylvania,"Geology/Earth Science, General",NA,Natural Sciences,2869,3554
2022,40.0601,2,2,University of Pennsylvania,"Geology/Earth Science, General",NA,Natural Sciences,2869,3554
2022,40.0801,1,48,University of Pennsylvania,"Physics, General",NA,Natural Sciences,2869,3554
2022,40.0801,2,7,University of Pennsylvania,"Physics, General",NA,Natural Sciences,2869,3554
2022,42.0101,1,0,University of Pennsylvania,"Psychology, General",NA,Social & Behavioral Sciences,2869,3554
2022,42.2799,1,74,University of Pennsylvania,"Research and Experimental Psychology, Other",NA,Social & Behavioral Sciences,2869,3554
2022,42.2799,2,9,University of Pennsylvania,"Research and Experimental Psychology, Other",NA,Social & Behavioral Sciences,2869,3554
2022,42.9999,1,2,University of Pennsylvania,"Psychology, Other",NA,Social & Behavioral Sciences,2869,3554
2022,44.0501,1,13,University of Pennsylvania,"Public Policy Analysis, General",NA,Social & Behavioral Sciences,2869,3554
2022,44.0501,2,14,University of Pennsylvania,"Public Policy Analysis, General",NA,Social & Behavioral Sciences,2869,3554
2022,45.0101,1,0,University of Pennsylvania,"Social Sciences, General",NA,Social & Behavioral Sciences,2869,3554
2022,45.0201,1,11,University of Pennsylvania,"Anthropology, General",NA,Social & Behavioral Sciences,2869,3554
2022,45.0201,2,4,University of Pennsylvania,"Anthropology, General",NA,Social & Behavioral Sciences,2869,3554
2022,45.0401,1,17,University of Pennsylvania,Criminology,NA,Social & Behavioral Sciences,2869,3554
2022,45.0401,2,8,University of Pennsylvania,Criminology,NA,Social & Behavioral Sciences,2869,3554
2022,45.0601,1,0,University of Pennsylvania,"Economics, General",NA,Social & Behavioral Sciences,2869,3554
2022,45.0603,1,194,University of Pennsylvania,Econometrics and Quantitative Economics,NA,Social & Behavioral Sciences,2869,3554
2022,45.0603,2,40,University of Pennsylvania,Econometrics and Quantitative Economics,NA,Social & Behavioral Sciences,2869,3554
2022,45.0901,1,48,University of Pennsylvania,International Relations and Affairs,NA,Social & Behavioral Sciences,2869,3554
2022,45.0901,2,1,University of Pennsylvania,International Relations and Affairs,NA,Social & Behavioral Sciences,2869,3554
2022,45.1001,1,99,University of Pennsylvania,"Political Science and Government, General",NA,Social & Behavioral Sciences,2869,3554
2022,45.1001,2,21,University of Pennsylvania,"Political Science and Government, General",NA,Social & Behavioral Sciences,2869,3554
2022,45.1101,1,19,University of Pennsylvania,"Sociology, General",NA,Social & Behavioral Sciences,2869,3554
2022,45.1101,2,1,University of Pennsylvania,"Sociology, General",NA,Social & Behavioral Sciences,2869,3554
2022,45.1201,1,18,University of Pennsylvania,Urban Studies/Affairs,NA,Social & Behavioral Sciences,2869,3554
2022,45.1201,2,3,University of Pennsylvania,Urban Studies/Affairs,NA,Social & Behavioral Sciences,2869,3554
2022,45.9999,1,2,University of Pennsylvania,"Social Sciences, Other",NA,Social & Behavioral Sciences,2869,3554
2022,50.0101,1,8,University of Pennsylvania,"Visual and Performing Arts, General",NA,Fine & Performing Arts,2869,3554
2022,50.0101,2,1,University of Pennsylvania,"Visual and Performing Arts, General",NA,Fine & Performing Arts,2869,3554
2022,50.0401,1,14,University of Pennsylvania,"Design and Visual Communications, General",NA,Fine & Performing Arts,2869,3554
2022,50.0401,2,1,University of Pennsylvania,"Design and Visual Communications, General",NA,Fine & Performing Arts,2869,3554
2022,50.0501,1,2,University of Pennsylvania,"Drama and Dramatics/Theatre Arts, General",NA,Fine & Performing Arts,2869,3554
2022,50.0501,2,1,University of Pennsylvania,"Drama and Dramatics/Theatre Arts, General",NA,Fine & Performing Arts,2869,3554
2022,50.0601,1,15,University of Pennsylvania,Film/Cinema/Media Studies,Study of the Arts,Humanities,2869,3554
2022,50.0601,2,5,University of Pennsylvania,Film/Cinema/Media Studies,Study of the Arts,Humanities,2869,3554
2022,50.0702,1,22,University of Pennsylvania,"Fine/Studio Arts, General",NA,Fine & Performing Arts,2869,3554
2022,50.0702,2,2,University of Pennsylvania,"Fine/Studio Arts, General",NA,Fine & Performing Arts,2869,3554
2022,50.0703,1,13,University of Pennsylvania,"Art History, Criticism and Conservation",Study of the Arts,Humanities,2869,3554
2022,50.0703,2,3,University of Pennsylvania,"Art History, Criticism and Conservation",Study of the Arts,Humanities,2869,3554
2022,50.0901,1,5,University of Pennsylvania,"Music, General",NA,Fine & Performing Arts,2869,3554
2022,50.0901,2,1,University of Pennsylvania,"Music, General",NA,Fine & Performing Arts,2869,3554
2022,51.0701,1,11,University of Pennsylvania,Health/Health Care Administration/Management,NA,Health & Medical,2869,3554
2022,51.0701,2,1,University of Pennsylvania,Health/Health Care Administration/Management,NA,Health & Medical,2869,3554
2022,51.1504,1,57,University of Pennsylvania,Community Health Services/Liaison/Counseling,NA,Health & Medical,2869,3554
2022,51.1504,2,4,University of Pennsylvania,Community Health Services/Liaison/Counseling,NA,Health & Medical,2869,3554
2022,51.3801,1,195,University of Pennsylvania,Registered Nursing/Registered Nurse,NA,Health & Medical,2869,3554
2022,51.3899,1,0,University of Pennsylvania,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing, Other",NA,Health & Medical,2869,3554
2022,51.3899,2,11,University of Pennsylvania,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing, Other",NA,Health & Medical,2869,3554
2022,52.0101,1,5,University of Pennsylvania,"Business/Commerce, General",NA,Business & Management,2869,3554
2022,52.0101,2,28,University of Pennsylvania,"Business/Commerce, General",NA,Business & Management,2869,3554
2022,52.0201,1,58,University of Pennsylvania,"Business Administration and Management, General",NA,Business & Management,2869,3554
2022,52.0201,2,47,University of Pennsylvania,"Business Administration and Management, General",NA,Business & Management,2869,3554
2022,52.0205,1,0,University of Pennsylvania,Operations Management and Supervision,NA,Business & Management,2869,3554
2022,52.0208,1,0,University of Pennsylvania,E-Commerce/Electronic Commerce,NA,Business & Management,2869,3554
2022,52.0208,2,1,University of Pennsylvania,E-Commerce/Electronic Commerce,NA,Business & Management,2869,3554
2022,52.0209,1,0,University of Pennsylvania,Transportation/Mobility Management,NA,Business & Management,2869,3554
2022,52.0301,1,1,University of Pennsylvania,Accounting,NA,Business & Management,2869,3554
2022,52.0301,2,13,University of Pennsylvania,Accounting,NA,Business & Management,2869,3554
2022,52.0701,1,6,University of Pennsylvania,Entrepreneurship/Entrepreneurial Studies,NA,Business & Management,2869,3554
2022,52.0701,2,13,University of Pennsylvania,Entrepreneurship/Entrepreneurial Studies,NA,Business & Management,2869,3554
2022,52.0801,1,344,University of Pennsylvania,"Finance, General",NA,Business & Management,2869,3554
2022,52.0801,2,54,University of Pennsylvania,"Finance, General",NA,Business & Management,2869,3554
2022,52.1003,1,4,University of Pennsylvania,Organizational Behavior Studies,NA,Business & Management,2869,3554
2022,52.1101,1,0,University of Pennsylvania,International Business/Trade/Commerce,NA,Business & Management,2869,3554
2022,52.1301,1,57,University of Pennsylvania,Management Science,NA,Business & Management,2869,3554
2022,52.1301,2,81,University of Pennsylvania,Management Science,NA,Business & Management,2869,3554
2022,52.1304,1,1,University of Pennsylvania,Actuarial Science,NA,Natural Sciences,2869,3554
2022,52.1304,2,1,University of Pennsylvania,Actuarial Science,NA,Natural Sciences,2869,3554
2022,52.1399,1,31,University of Pennsylvania,"Management Sciences and Quantitative Methods, Other",NA,Business & Management,2869,3554
2022,52.1399,2,38,University of Pennsylvania,"Management Sciences and Quantitative Methods, Other",NA,Business & Management,2869,3554
2022,52.1401,1,34,University of Pennsylvania,"Marketing/Marketing Management, General",NA,Business & Management,2869,3554
